relation,x_type,y_type,x_id,y_id,uid,x_preferred_name,y_preferred_name,x_preferred_name_score,y_preferred_name_score
bioprocess_protein,biological_process,gene/protein,kg4rd:31099,kg4rd:1756,:33407808:Mpvn4SLYmhgUPwTw3Sgdjf,regeneration,dmd,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:18582,kg4rd:1756,:33406986:6auuPr2PF5WXcu7K4uhrHx,scaav9.u7.acca,dmd,1000.0,1000.0
indication,drug,disease,kg4rd:4418,kg4rd:10679,:33331789:jroCFmgdGDRzDCvhWKPAG7,adenylosuccinic acid,duchenne muscular dystrophy,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:945,kg4rd:4779,:33331789:6nRva9CSJSY7dNLxWx9hFs,acetylsalicylic acid,nfe2l1,1000.0,92.3076923076923
disease_protein,disease,gene/protein,kg4rd:8054,kg4rd:23586,:33314705:7yk55v8Qj5RhK2v3fFMHCK,juvenile dermatomyositis,rigi,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:8054,kg4rd:64135,:33314705:BLm4y8TJBMwTwyZhxJC6G8,juvenile dermatomyositis,ifih1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:8054,kg4rd:9636,:33314705:J77AREvhL3SKZ5P2hAeaNL,juvenile dermatomyositis,isg15,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:6325,kg4rd:9636,:33314705:NJLsisy6c5oQbF57LxujnX,ocular melanoma,isg15,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3010,:33309480:bmbFmUBW64KWH7jCCRSidr,duchenne muscular dystrophy,prolonged bleeding time,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:1653,:33305858:WvV24Nd5MAMRci2qBJm352,becker muscular dystrophy,mitral regurgitation,1000.0,86.79245283018868
exposure_protein,,gene/protein,kg4rd:D008775,kg4rd:10725,:33287327:buPTEr2Ab2TDU3HUGYPJeW,methylprednisolone,nfat5,92.3076923076923,1000.0
exposure_protein,,gene/protein,kg4rd:D006854,kg4rd:10725,:33287327:VgkspKWMtCrXPn5XvvPRUD,hydrocortisone,nfat5,90.32258064516128,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:45445,kg4rd:9748,:33259860:eCqr6PJzERoCZvxPFgwrow,myoblast differentiation,slk,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:43696,kg4rd:9748,:33259860:mfzf8mmheDV9rz7aeneRTQ,dedifferentiation,slk,93.75,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:9748,:33259860:nLJmcYXZBGYksMrFNDRcsn,duchenne muscular dystrophy,slk,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:23476,:33257646:M7nq6HkqzNEqbAqiGYye9X,duchenne muscular dystrophy,brd4,1000.0,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:5090,kg4rd:23476,:33257646:2etq9f82x5PQBoXPyKmQRD,muscle structure,brd4,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:4779,:33246292:ntgr7V9fJQM8ZnT8qsjxHH,duchenne muscular dystrophy,nfe2l1,93.10344827586206,88.09523809523809
anatomy_protein_absent,anatomy,gene/protein,kg4rd:1015,kg4rd:1756,:33246213:gc695aTu4QaqCbHkLWjBMX,musculature,dmd,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:3732,:33243288:T3s844moppopDdZtdLMFZy,duchenne muscular dystrophy,cd82,93.10344827586206,1000.0
drug_protein,drug,gene/protein,kg4rd:5016,kg4rd:1756,:33215271:SmdhMRvrjsFrAHiHYBNBy5,ataluren,dmd,1000.0,1000.0
drug_drug,drug,drug,kg4rd:9081,kg4rd:5016,:33215271:KAihHKAN3ajM6LpvJNxvRa,idebenone,ataluren,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:30637,:33208172:F6fKpPEdYiL3BqY4q74JAS,duchenne muscular dystrophy,congenital stationary cone dysfunction,1000.0,86.48648648648648
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12648,:33208172:7hf73XNFJQ9qussEtJ99G3,duchenne muscular dystrophy,decreased inflammatory response,1000.0,86.66666666666667
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:31846,:33173022:J7adYSRFrWQGCymWktwXWf,duchenne muscular dystrophy,femur fracture,1000.0,96.96969696969697
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:25280,:33143504:nwDNKDKYut34A6z3EMMXop,duchenne muscular dystrophy,pain characteristic,93.10344827586206,87.17948717948718
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2172,:33143504:CGKzZeJ8NPDmkJeLUBq4rP,duchenne muscular dystrophy,postural instability,93.10344827586206,87.5
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2870,:33131659:bdW3kA22hvBD5AkvRE6gx9,duchenne muscular dystrophy,obstructive sleep apnea,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:10536,:33131659:5GZWnRmPTLyzVpHW9LkQMc,duchenne muscular dystrophy,central sleep apnea,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:100785,:33131659:gLe4qohSQZNgcJwXz7vCxA,duchenne muscular dystrophy,insomnia,1000.0,1000.0
indication,drug,disease,kg4rd:15305,kg4rd:19079,:33130193:RfdbC4ELpD54LKi7KAg69H,risdiplam,proximal spinal muscular atrophy,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:43403,kg4rd:4656,:33125736:P9qrArLMHL4hJ2AAsSrc4v,skeletal muscle tissue regeneration,myog,88.88888888888889,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:43403,kg4rd:4205,:33125736:ZwnmCjRELu2YPssDbbZ78v,skeletal muscle tissue regeneration,mef2a,88.88888888888889,98.0392156862745
exposure_bioprocess,,biological_process,kg4rd:D002392,kg4rd:7005,:33125736:RECMLPmWYNL3PXSG9oaCSi,catechin,mitochondrion organization,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:10725,:33114289:c9bNnTafStfYBZ4KXNpMLj,duchenne muscular dystrophy,nfat5,1000.0,1000.0
molfunc_protein,molecular_function,gene/protein,kg4rd:19677,kg4rd:952,:33092650:Hmeb4wzJv8cyf2zZbnBBfH,nad catabolic process,cd38,85.71428571428572,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:5728,:33068545:M5zshszMWAvEUqrXDYoXvx,duchenne muscular dystrophy,pten,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:10149,kg4rd:1029,:33046751:iEGTpMFDojLzYecyPF2Xkx,obsolete senescence,cdkn2a,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:10149,kg4rd:221476,:33046751:GyMNyMqqjstYxPY2C4ccDj,obsolete senescence,pi16,1000.0,85.71428571428572
bioprocess_protein,biological_process,gene/protein,kg4rd:10149,kg4rd:24,:33046751:C3Hw7ybayU7jZDBXfHm7NJ,obsolete senescence,abca4,1000.0,85.71428571428572
exposure_protein,,gene/protein,kg4rd:D006997,kg4rd:4353,:33031394:jutnnM9dBzTB3VTuj5DV6N,hypochlorous acid,mpo,87.17948717948718,88.23529411764706
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:9826,:33025945:kS5Aevvq4zpu3RX6RNCK9C,duchenne muscular dystrophy,limb undergrowth,1000.0,86.66666666666667
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2020,:33002199:PoxwbcacsxvimdVysVJ6rf,duchenne muscular dystrophy,gastroesophageal reflux,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:65007,kg4rd:5144,:32992747:9DKcbxH6T8hPmvf8tKiikC,biological regulation,pde4d,86.48648648648648,88.37209302325581
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2107,:32956714:XRnxSw9rXhCNKBQ9HDVKku,duchenne muscular dystrophy,pneumothorax,1000.0,1000.0
exposure_protein,,gene/protein,kg4rd:C078040,kg4rd:6885,:32939036:fv99dceM5ZjffHnzSHAcqE,catalpol,map3k7,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:20121,kg4rd:1685,:32893256:78A9ShwJAiACcdjPB2bqbn,muscular dystrophy,myocardial fibrosis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12828,:32846887:KbfoX6KiVghUyfwCTMuUKz,duchenne muscular dystrophy,severe,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:200008,:32846887:5tWQHv6ugJSQVT5Dgqphhp,duchenne muscular dystrophy,intestinal polyposis,1000.0,87.5
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:51727,:32841186:eWRfKiWZSTu7QqbbBLpnXG,duchenne muscular dystrophy,cmpk1,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:7618,:32826942:J2Sfhnuh9uZqjzGn5j6wmd,duchenne muscular dystrophy,subcutaneous calcification,1000.0,87.5
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:51191,:32791870:mM4X7hPyoR4sjNJUWWk2dx,duchenne muscular dystrophy,herc5,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:6502,:32791870:NcUmcAShY9CCzaypWQrRsM,duchenne muscular dystrophy,skp2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:54461,:32791870:XFwQSz8iAj5L5cZk3RhifQ,duchenne muscular dystrophy,fbxw5,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:149076,:32791870:apz8WXyZpqxDJgL26DozCo,duchenne muscular dystrophy,znf362,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:79969,:32791870:j2q7qwuMsq9rPSViT9Mk2M,duchenne muscular dystrophy,atat1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:6688,:32791870:JagdSx83ZzGHRDt7UXVwbW,duchenne muscular dystrophy,spi1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:6938,:32791870:cU8WQPGL2pPWLENYyfqNt4,duchenne muscular dystrophy,tcf12,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:10061,:32791870:PHmnTdc37UezzmzG3AHzMN,duchenne muscular dystrophy,abcf2,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:1990765,kg4rd:1756,:32789934:dFw6jeQirpRbxphx3rSnpB,colon smooth muscle contraction,dmd,87.87878787878788,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:30432,kg4rd:1756,:32789934:BngFtAbRqwvviXL44rVkpf,peristalsis,dmd,1000.0,1000.0
exposure_protein,,gene/protein,kg4rd:C009924,kg4rd:1756,:32785240:DbnVSCQfyRP6UV2GDNXy3S,phytobacteriomycin,dmd,85.71428571428572,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:158,:32772581:KDLdYApSwBGtac4MpZQDDJ,duchenne muscular dystrophy,macroglossia,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1260,:32772581:jaqaG66Pn4pbAf3C9p9ubi,duchenne muscular dystrophy,dysarthria,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1795,:32766788:PxYynaaBpzH7syG3FrtPTo,duchenne muscular dystrophy,dock3,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:33044,:32758414:MZTQt98TjcvtAzqiNZ9eLj,duchenne muscular dystrophy,motor regression,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:8030,kg4rd:3687,:32744322:99gfSbMKrCd5Y3EkmuY388,facioscapulohumeral muscular dystrophy 1,centrally nucleated skeletal muscle fibers,1000.0,87.5
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:25267,:32740854:Hkret5agmync4Xvs8xRdZk,duchenne muscular dystrophy,snoring,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:10651,:32738034:oUtpZT79vDcNeN6gfzboZX,duchenne muscular dystrophy,menkes disease,1000.0,1000.0
indication,drug,disease,kg4rd:11094,kg4rd:5298,:32676823:RAFM8FpekfDPLd8jUVzZcW,vitamin d,osteoporosis,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:6285,kg4rd:25736,:32676823:8g4Xa4ZKdvUh5D9PWyzUZX,teriparatide,long-bone fracture,1000.0,87.8048780487805
bioprocess_protein,biological_process,gene/protein,kg4rd:30867,kg4rd:1756,:32608079:dmVHJaUY3ZRSo9zknByrPY,rough endoplasmic reticulum membrane,dmd,88.88888888888889,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:10659,:32596946:EFaswWhMaJrZiz6y9Fxm3X,duchenne muscular dystrophy,celf2,1000.0,90.9090909090909
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:3119,:32593511:FLu62uABkd3ST4Uzs75DZW,becker muscular dystrophy,abnormal circulating lipid concentration,1000.0,91.66666666666666
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2066,:32592467:Mcq2gfvjAPVs7XuQCNmnmK,duchenne muscular dystrophy,erbb4,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:6647,:32592467:FfukU4VuPEgURy9wq95ZDM,duchenne muscular dystrophy,sod1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1270,:32592467:DhGjdduCRNYYMsnx5Af845,duchenne muscular dystrophy,cntf,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:4691,:32569663:naBtboifDKP9vqH5H8H9mm,duchenne muscular dystrophy,ncl,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3724,:32543101:8BZnEKmrZgNaWg5yyU8zuV,duchenne muscular dystrophy,shoulder girdle muscle atrophy,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:8956,:32543101:djKCohyva4qBqeTkYQ5H7a,duchenne muscular dystrophy,proximal lower limb amyotrophy,1000.0,97.87234042553192
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:100295,:32504006:cM2Yg7rbVGAF4cZHTkEJwR,becker muscular dystrophy,muscle fiber atrophy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:5576,:32504006:GkZYwgZoJNZSMzJmuGLA3J,becker muscular dystrophy,tubulointerstitial fibrosis,1000.0,87.5
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:707,:32488044:HWiuaWx43HLfbwGnk7YJR4,duchenne muscular dystrophy,abnormality of the nervous system,1000.0,96.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:18958,kg4rd:31177,:32478919:Xbma5Mu3tkZH9EH6t4Qpwd,nemaline myopathy,finger flexor weakness,85.71428571428572,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:20121,kg4rd:3323,:32478678:ScJhHZ8gaRjkwaVrn53mFg,muscular dystrophy,progressive muscle weakness,89.47368421052632,85.1063829787234
phenotype_protein,effect/phenotype,gene/protein,kg4rd:3236,kg4rd:1152,:32473283:4ia7C5yv75hiZcFmCY9Am9,elevated circulating creatine kinase concentration,ckb,1000.0,93.75
bioprocess_protein,biological_process,gene/protein,kg4rd:33497,kg4rd:1756,:32454436:JqJDo4zgx3XSeNfgwidqER,sinapate biosynthetic process,dmd,85.71428571428572,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:822,:32447503:HQxpK4qVuxb3Pad3E2eGEh,duchenne muscular dystrophy,hypertension,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12595,:32447503:Mb5hsfKzXqyJ6KAiDgh7xF,duchenne muscular dystrophy,mild proteinuria,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2150,:32447503:eGoKxScNrmasMoz73fqDv5,duchenne muscular dystrophy,hypercalciuria,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3127,:32447503:Ev7eR2NpdWtF2FJMfeyVsD,duchenne muscular dystrophy,hypocalciuria,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3109,:32447503:fPQxWVGf8S6R68P65ecmEA,duchenne muscular dystrophy,hyperphosphaturia,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3149,:32447503:dfr3bBDEESWyqsPUVUFqMC,duchenne muscular dystrophy,hyperuricosuria,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2149,:32447503:LYf4nhj7MUAQdui4f8yutf,duchenne muscular dystrophy,hyperuricemia,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:11969,kg4rd:5741,:32447503:jsnq42B9EVhWj9NhgLEinB,elevated circulating luteinizing hormone level,pth,88.88888888888889,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:50728,kg4rd:2660,:32419339:fQRi75xx4HNkJcgKMwdtL6,negative regulation of inflammatory response,mstn,95.45454545454545,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:10468,:32419339:jo2naDoVgH5tnfQhZcQyZS,duchenne muscular dystrophy,fst,1000.0,1000.0
anatomy_protein_absent,anatomy,gene/protein,kg4rd:2354,kg4rd:1756,:32383994:YkvWWWmLp5W2Noxd5wsqJd,cardiac purkinje fiber,dmd,97.77777777777777,1000.0
phenotype_phenotype,effect/phenotype,effect/phenotype,kg4rd:6532,kg4rd:32341,:32306557:H3nzqzC4v5WQWnBCsSCrzB,recurrent pneumonia,reduced forced vital capacity,86.48648648648648,85.18518518518519
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3774,:32270339:UKMgD4RAHs4CNDU3bqBRYs,duchenne muscular dystrophy,stage 5 chronic kidney disease,1000.0,86.95652173913044
disease_phenotype_positive,disease,effect/phenotype,kg4rd:20121,kg4rd:739,:32222927:WXNffZSuB3D3cAvEgmXtWi,muscular dystrophy,anxiety,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:20121,kg4rd:716,:32222927:DbGzuG3qVkeqpiGQMoHD5C,muscular dystrophy,depression,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:16147,kg4rd:4811,:32211681:MAzv3ryz3gE6FUjfnjoSBq,qualitative or quantitative defects of dystrophin,nid1,1000.0,87.5
disease_protein,disease,gene/protein,kg4rd:16147,kg4rd:5816,:32211681:WBGRNWxjbxD6Xo9PfSbtcC,qualitative or quantitative defects of dystrophin,pvalb,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:16147,kg4rd:7273,:32211681:BoHX9HwvhXJ5adMwUYciBg,qualitative or quantitative defects of dystrophin,ttn,1000.0,1000.0
indication,drug,disease,kg4rd:12861,kg4rd:5252,:32199683:M9TXiJe2W5hUi6cCWMp5ZK,rimeporide,heart failure,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16147,kg4rd:1419,:32169422:eoxS44EcHmBFqiDBH8zrCG,qualitative or quantitative defects of dystrophin,x-linked recessive inheritance,88.23529411764706,88.23529411764706
bioprocess_protein,biological_process,gene/protein,kg4rd:31099,kg4rd:216,:32157826:8tWbiTiN29e52XFShjP2Ax,regeneration,aldh1a1,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:31099,kg4rd:220,:32157826:RDeZKC4GCTQUNzMgevfaRw,regeneration,aldh1a3,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:31099,kg4rd:219,:32157826:44iw4XgcLxpc65ovxHQeV8,regeneration,aldh1b1,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:31099,kg4rd:217,:32157826:fWGA3LyQgfLJ9QmjrXMqEk,regeneration,aldh2,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:31099,kg4rd:224,:32157826:gNvwG4tWw29KWF2h5ktDK2,regeneration,aldh3a2,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:31099,kg4rd:501,:32157826:FV7or8bQdgswq2MBBanUBM,regeneration,aldh7a1,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:31099,kg4rd:64577,:32157826:nsjnBYuNefSTxvMYywN49o,regeneration,aldh8a1,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:31099,kg4rd:223,:32157826:cLS3BgXmPupfnvuV3ZUYVY,regeneration,aldh9a1,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:11057,kg4rd:34392,:32108365:KGRYtAoNb27JshrnmDVqx9,cerebrovascular disorder,joint contracture,1000.0,95.65217391304348
disease_phenotype_positive,disease,effect/phenotype,kg4rd:6497,kg4rd:34392,:32108365:Ryg6bMdxT3Mo8B2pJUFMA6,cerebral palsy,joint contracture,1000.0,95.65217391304348
